ID,Title,Price,Currency,Available Quantity,Sold Quantity,Permalink,Brand ID,Brand Value,Units per Pack ID,Units per Pack Value,GTIN ID,GTIN Value,Seller ID,Seller Nickname,Installments Quantity,Installments Amount,Installments Rate,Installments Currency ID
MLB4430209880,Refil Acqua Pro-se Compatível Filtro Água Bebedouro Everest,79.97,BRL,1,,https://produto.mercadolivre.com.br/MLB-4430209880-refil-acqua-pro-se-compativel-filtro-agua-bebedouro-everest-_JM,BRAND,Acquabios,UNITS_PER_PACK,1,GTIN,7898585360465,337115552,NEEWNEEW20230704095705,3,26.66,0,BRL
MLB1370960241,Filtro Refil Pure Flow Wfs008 Soft Everest Modelo Diversos,41.3,BRL,500,,https://produto.mercadolivre.com.br/MLB-1370960241-filtro-refil-pure-flow-wfs008-soft-everest-modelo-diversos-_JM,BRAND,WFS,,,,,17791621,GUINHOZINHO,3,13.77,0,BRL
MLB1323299415,Refil Filtro Vela Para Purificador De Água Soft Everest,51.35,BRL,1,,https://produto.mercadolivre.com.br/MLB-1323299415-refil-filtro-vela-para-purificador-de-agua-soft-everest-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,,,177888553,MAGAZINE MEGA.,12,4.99,16.64,BRL
MLB1671606834,Registro/válvula Fechamento Compatível Com Purificador Soft,53.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-1671606834-registrovalvula-fechamento-compativel-com-purificador-soft-_JM,BRAND,24 Horas Filtros,UNITS_PER_PACK,1,GTIN,7010639780740,4606655,24HORASHOP,12,5.25,16.64,BRL
MLB4055697638,1x Refis Policarbon Compatível Com Purificadores Everest,30.3,BRL,5000,,https://produto.mercadolivre.com.br/MLB-4055697638-1x-refis-policarbon-compativel-com-purificadores-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,,,1060519266,ROMAOSHEILA20220120230159,12,2.94,16.34,BRL
MLB3588987309,Refil Hidrofiltros Compatível Everest Star Slim Fit Babyplus,34.99,BRL,500,,https://produto.mercadolivre.com.br/MLB-3588987309-refil-hidrofiltros-compativel-everest-star-slim-fit-babyplus-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,,,813121724,ÚTILUTILIDADESMAIS,3,11.66,0,BRL
MLB3050179528,Pré Filtro Refil Original Soft Everest Envio Imediato ,34.95,BRL,250,,https://produto.mercadolivre.com.br/MLB-3050179528-pre-filtro-refil-original-soft-everest-envio-imediato-_JM,BRAND,Soft Everest,,,GTIN,7898585363787,309206354,TOMUTILIDADESDOMESTICAS,3,11.65,0,BRL
MLB2609477664,Refil Filtro Água Purificador Soft Everest Lacrado,55.95,BRL,1,,https://produto.mercadolivre.com.br/MLB-2609477664-refil-filtro-agua-purificador-soft-everest-lacrado-_JM,BRAND,WFS,,,GTIN,8933990022924,657023931,NEWLIFEUTILIDADESDOMESTICAS,3,18.65,0,BRL
MLB4484477136,2 Refil Filtro Aqua Soft Compatível Purificador Água Everest,54.88,BRL,1,,https://produto.mercadolivre.com.br/MLB-4484477136-2-refil-filtro-aqua-soft-compativel-purificador-agua-everest-_JM,BRAND,Quality,UNITS_PER_PACK,1,GTIN,7892449403732,4606655,24HORASHOP,12,5.33,16.64,BRL
MLB3449455055,Kit 4 Refil Filtro Policarbon Universal Compatível Com Soft,125.9,BRL,5000,,https://produto.mercadolivre.com.br/MLB-3449455055-kit-4-refil-filtro-policarbon-universal-compativel-com-soft-_JM,BRAND,Policarbon,,,GTIN,7898945781930,352911903,MAGAZINE PANCADÃO,12,12.24,16.64,BRL
MLB2609503052,Filtro Refil Compatível Purificador De Água Soft Everest Fit,55.95,BRL,1,,https://produto.mercadolivre.com.br/MLB-2609503052-filtro-refil-compativel-purificador-de-agua-soft-everest-fit-_JM,BRAND,WFS,,,GTIN,8933990022924,657023931,NEWLIFEUTILIDADESDOMESTICAS,3,18.65,0,BRL
MLB2986669166,"3 Filtro Para Purificadores Soft Everest Slim,fit,star,plus",390,BRL,500,,https://produto.mercadolivre.com.br/MLB-2986669166-3-filtro-para-purificadores-soft-everest-slimfitstarplus-_JM,BRAND,Soft Everest,,,GTIN,7898077620336,207483219,MAJU UTILIDADESDOMESTICAS,10,39,0,BRL
MLB1891314978,Filtro Soft Plus / Star / Slim / Fit / Baby - Everest,51.38,BRL,500,,https://produto.mercadolivre.com.br/MLB-1891314978-filtro-soft-plus-star-slim-fit-baby-everest-_JM,BRAND,Purifika,UNITS_PER_PACK,1,GTIN,7895145091074,537994731,MULTIFRIO SHOP,3,17.13,0,BRL
MLB1678003587,Refil Filtro Vela Purificador Soft Everest Star Original,136.66,BRL,1,,https://produto.mercadolivre.com.br/MLB-1678003587-refil-filtro-vela-purificador-soft-everest-star-original-_JM,BRAND,Everest,UNITS_PER_PACK,1,,,363742706,ELETROSHOP.LOUVEIRA,4,34.16,0,BRL
MLB3652783889,Filtro Refil Aqua Compatível Purificador Água Soft Everest,28.78,BRL,50,,https://produto.mercadolivre.com.br/MLB-3652783889-filtro-refil-aqua-compativel-purificador-agua-soft-everest-_JM,BRAND,Quality,UNITS_PER_PACK,1,GTIN,7892449403848,4606655,24HORASHOP,12,2.79,16.34,BRL
MLB3445397543,Filtro Refil Para Purificadores De Agua Soft Everest 7720,53.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3445397543-filtro-refil-para-purificadores-de-agua-soft-everest-7720-_JM,BRAND,Policarbon,,,,,349598391,CASA REFRIAR,3,17.97,0,BRL
MLB1891317564,Refil Everest Soft Filtro Pronta Entrega,48,BRL,500,,https://produto.mercadolivre.com.br/MLB-1891317564-refil-everest-soft-filtro-pronta-entrega-_JM,BRAND,Purifika,UNITS_PER_PACK,1,GTIN,7895145091074,537994731,MULTIFRIO SHOP,12,4.65,16.34,BRL
MLB2646739182,Refil Filtro Soft Everest Modelo Soft Baby,48,BRL,500,,https://produto.mercadolivre.com.br/MLB-2646739182-refil-filtro-soft-everest-modelo-soft-baby-_JM,BRAND,Purifika,UNITS_PER_PACK,1,GTIN,7895145091074,537994731,MULTIFRIO SHOP,12,4.65,16.34,BRL
MLB2609477666,Refil Filtro Do Purificador Água Soft Slim Fit Baby Everest,55.95,BRL,1,,https://produto.mercadolivre.com.br/MLB-2609477666-refil-filtro-do-purificador-agua-soft-slim-fit-baby-everest-_JM,BRAND,WFS,,,GTIN,8933990022924,657023931,NEWLIFEUTILIDADESDOMESTICAS,3,18.65,0,BRL
MLB4034802240, Refil Filtro Compativel By Everest 2x1 Purificador De Água ,56.8,BRL,500,,https://produto.mercadolivre.com.br/MLB-4034802240-refil-filtro-compativel-by-everest-2x1-purificador-de-agua-_JM,BRAND,Hidrofiltros,,,,,1022878132,WILLIENFELIPERODRIGUESLIMA,12,5.52,16.64,BRL
MLB3611703435,Refil Filtro Aqua Soft Compatível Purificador Água Everest,33.59,BRL,500,,https://produto.mercadolivre.com.br/MLB-3611703435-refil-filtro-aqua-soft-compativel-purificador-agua-everest-_JM,BRAND,Quality,UNITS_PER_PACK,1,GTIN,7892449403718,363342951,24HORASFILTROS3,12,3.26,16.34,BRL
MLB1894009116,Refil Filtro Vela De Bebedouro Soft Everest Star / Fit /baby,41.43,BRL,500,,https://produto.mercadolivre.com.br/MLB-1894009116-refil-filtro-vela-de-bebedouro-soft-everest-star-fit-baby-_JM,BRAND,Hidrofiltros,,,,,12645403,CLICKCOISAS,12,4.02,16.34,BRL
MLB1786374882,Filtro Refil Wfs 008 Compatível Com Purificadores Soft,47,BRL,250,,https://produto.mercadolivre.com.br/MLB-1786374882-filtro-refil-wfs-008-compativel-com-purificadores-soft-_JM,BRAND,WFS compatível purificador soft everest,UNITS_PER_PACK,1,GTIN,7898948665213,700278375,UPCOMERCIO_ELETRONICO,12,4.56,16.34,BRL
MLB1825814883,Refil Purificador Soft Pró Life Ph+  Planeta Água,99.99,BRL,1,,https://produto.mercadolivre.com.br/MLB-1825814883-refil-purificador-soft-pro-life-ph-planeta-agua-_JM,BRAND,Planeta Água,,,,,296690436,OLIVEIRA PURIFICADORES,12,9.72,16.64,BRL
MLB992671126,Refil Soft Everest Original De Fábrica - Pronta Entrega,139,BRL,500,,https://produto.mercadolivre.com.br/MLB-992671126-refil-soft-everest-original-de-fabrica-pronta-entrega-_JM,BRAND,Soft Everest,,,,,207483219,MAJU UTILIDADESDOMESTICAS,4,34.75,0,BRL
MLB3445338807,Filtro Refil Purifika Para Purificadores De Agua 7720,49.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3445338807-filtro-refil-purifika-para-purificadores-de-agua-7720-_JM,BRAND,Policarbon,,,,,349598391,CASA REFRIAR,12,4.84,16.34,BRL
MLB2128115953,Registro Para Mangueira Compatível Com Purificador Soft,54.65,BRL,500,,https://produto.mercadolivre.com.br/MLB-2128115953-registro-para-mangueira-compativel-com-purificador-soft-_JM,BRAND,24 Horas Filtros,UNITS_PER_PACK,1,GTIN,7010639780740,363342951,24HORASFILTROS3,3,18.22,0,BRL
MLB2088591728,Kit 2 Refil P/ Purificador Soft Everest,130,BRL,1,,https://produto.mercadolivre.com.br/MLB-2088591728-kit-2-refil-p-purificador-soft-everest-_JM,BRAND,Planeta Água,,,,,105315794,GENS-SOLUÇÕES-INDUSTRIAIS,4,32.5,0,BRL
MLB2843337686,Refil Filtro Vela Soft Everest Purificador De Água Hidro,40.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-2843337686-refil-filtro-vela-soft-everest-purificador-de-agua-hidro-_JM,BRAND,Original Hidrofiltros Compatível Soft Everest,UNITS_PER_PACK,1,GTIN,7896811128889,657293941,OLIST-STORE SP,3,13.63,0,BRL
MLB2986985760,Filtro Refil Soft Everest Original 2 Em 1 Envio Imediato,139,BRL,500,,https://produto.mercadolivre.com.br/MLB-2986985760-filtro-refil-soft-everest-original-2-em-1-envio-imediato-_JM,BRAND,Everest,,,GTIN,7898077620336,1235173601,TPTP20221109071117,4,34.75,0,BRL
MLB3686828666,Refis Soft Everest - Original - Kit Com 2 Envio Imediato,264,BRL,500,,https://produto.mercadolivre.com.br/MLB-3686828666-refis-soft-everest-original-kit-com-2-envio-imediato-_JM,BRAND,Soft Everest,,,GTIN,7898077620336,1235173601,TPTP20221109071117,8,33,0,BRL
MLB2609477668,Filtro Refil Compatível Purificador Água Soft Everest Flat,55.95,BRL,1,,https://produto.mercadolivre.com.br/MLB-2609477668-filtro-refil-compativel-purificador-agua-soft-everest-flat-_JM,BRAND,WFS,,,GTIN,8933990022924,657023931,NEWLIFEUTILIDADESDOMESTICAS,3,18.65,0,BRL
MLB4484615904,Refil Filtro Aqua Soft Compatível Purificador Água Everest,30.58,BRL,500,,https://produto.mercadolivre.com.br/MLB-4484615904-refil-filtro-aqua-soft-compativel-purificador-agua-everest-_JM,BRAND,Quality,UNITS_PER_PACK,1,GTIN,7892449403718,133566193,24HORASFILTROSLOJA,12,2.96,16.34,BRL
MLB1115997691,Refil Filtro Vela Purificador De Água Soft Everest Pro Life,55.51,BRL,1,,https://produto.mercadolivre.com.br/MLB-1115997691-refil-filtro-vela-purificador-de-agua-soft-everest-pro-life-_JM,BRAND,Planeta Água,,,GTIN,7898614781995,268414790,REFRITRONSHOP,3,18.5,0,BRL
MLB1677997718,Refil Filtro Vela Purificador Soft Everest Fit Original,129.65,BRL,1,,https://produto.mercadolivre.com.br/MLB-1677997718-refil-filtro-vela-purificador-soft-everest-fit-original-_JM,BRAND,Everest,UNITS_PER_PACK,1,,,363742706,ELETROSHOP.LOUVEIRA,12,12.6,16.64,BRL
MLB2609514363,Refil Filtro Vela Compatível Purificador Água Soft Everest,51.94,BRL,1,,https://produto.mercadolivre.com.br/MLB-2609514363-refil-filtro-vela-compativel-purificador-agua-soft-everest-_JM,BRAND,WFS,,,GTIN,8933990022924,657023931,NEWLIFEUTILIDADESDOMESTICAS,12,5.05,16.64,BRL
MLB2986547141,Refis Soft Everest - Original - Kit Com 3 Envio Imediato,390,BRL,500,,https://produto.mercadolivre.com.br/MLB-2986547141-refis-soft-everest-original-kit-com-3-envio-imediato-_JM,BRAND,Soft Everest,,,GTIN,7898077620336,326479469,TENERIFE EVT,10,39,0,BRL
MLB3558681511,Refil Soft By Everest,108.8,BRL,1,,https://produto.mercadolivre.com.br/MLB-3558681511-refil-soft-by-everest-_JM,BRAND,Soft Everest,UNITS_PER_PACK,1,,,1397888487,H2OPURIFICADORES1810,3,36.27,0,BRL
MLB2067291604,Refil Filtro Vela De Bebedouro Soft Everest Star / Fit /plus,55.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-2067291604-refil-filtro-vela-de-bebedouro-soft-everest-star-fit-plus-_JM,BRAND,WFS,,,,,524733410,FREESOM COMERCIAL,12,5.43,16.64,BRL
MLB2068636826,Refil Filtro Wfs009 Speed Flow Carcaça 7 Soft By Everest,49.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-2068636826-refil-filtro-wfs009-speed-flow-carcaca-7-soft-by-everest-_JM,BRAND,WFS,,,,,524733410,FREESOM COMERCIAL,12,4.84,16.34,BRL
MLB4226181702,Refil Vela Policarbon  Compatível Filtro Soft Todos Modelos,34.9,BRL,5000,,https://produto.mercadolivre.com.br/MLB-4226181702-refil-vela-policarbon-compativel-filtro-soft-todos-modelos-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,,,1289460166,MIRTS ATACADO,12,3.38,16.34,BRL
MLB3346294711,Refis Soft Everest - Original - Kit Com 2 Envio Imediato,264,BRL,500,,https://produto.mercadolivre.com.br/MLB-3346294711-refis-soft-everest-original-kit-com-2-envio-imediato-_JM,BRAND,Soft Everest,,,GTIN,7898077620336,326479469,TENERIFE EVT,8,33,0,BRL
MLB3850196166,Refil Para Purificador Soft Everest Acquabios Pró-se 2 Em 1,35.2,BRL,1,,https://produto.mercadolivre.com.br/MLB-3850196166-refil-para-purificador-soft-everest-acquabios-pro-se-2-em-1-_JM,BRAND,Acquabios,,,GTIN,7892913097184,167089278,PEFE3975598,3,11.73,0,BRL
MLB2679038396,Refil Filtro Vela Purificador Soft Everest 2 Em 1 Original,110,BRL,50,,https://produto.mercadolivre.com.br/MLB-2679038396-refil-filtro-vela-purificador-soft-everest-2-em-1-original-_JM,BRAND,Soft Everest,,,,,555121539,ACQUA RIOS,3,36.67,0,BRL
MLB3412544907,Refil Filtro Para Purificador Soft Star Everest 2 Em 1 ,65,BRL,50,,https://produto.mercadolivre.com.br/MLB-3412544907-refil-filtro-para-purificador-soft-star-everest-2-em-1-_JM,BRAND,Refil Filtro Purificador Água Soft Everest 2 Em 1 Acquabios,,,,,267759148,STORE_RT1,12,6.32,16.64,BRL
MLB3520147361,"Refil Para Filtro Soft Everest Star, Slim, Fit, Plus, Baby ",34,BRL,150,,https://produto.mercadolivre.com.br/MLB-3520147361-refil-para-filtro-soft-everest-star-slim-fit-plus-baby-_JM,BRAND,Quality Filtros,UNITS_PER_PACK,1,,,41985763,DB BRASIL,3,11.33,0,BRL
MLB4113580908,Refil Wfs Para Purificadores Soft Everest ,35,BRL,1,,https://produto.mercadolivre.com.br/MLB-4113580908-refil-wfs-para-purificadores-soft-everest-_JM,BRAND,WFS,UNITS_PER_PACK,1,,,1088288362,MSUTILIDADE.ONLINE,3,11.67,0,BRL
MLB3427570741,Soft Everest 2x1 Refil Filtro Purificador De Água C/garantia,45.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3427570741-soft-everest-2x1-refil-filtro-purificador-de-agua-cgarantia-_JM,BRAND,Hidrofiltros,,,,,118518039,MIXMEDIC,3,15.3,0,BRL
MLB4569669288,Filtro Soft Everest ,48,BRL,1,,https://produto.mercadolivre.com.br/MLB-4569669288-filtro-soft-everest-_JM,BRAND,Planeta Água,,,,,355715994,NATALPURI9996690,3,16,0,BRL
MLB3726550126,Refil Soft By Everest Kit 2 Unidades Original,239,BRL,500,,https://produto.mercadolivre.com.br/MLB-3726550126-refil-soft-by-everest-kit-2-unidades-original-_JM,BRAND,Soft Everest,,,,,311696704,DAMI5995990,7,34.14,0,BRL
MLB3745344031,Refil Filtro Vela Purificador Soft Everest Original - 3 Unid,135,BRL,1,,https://produto.mercadolivre.com.br/MLB-3745344031-refil-filtro-vela-purificador-soft-everest-original-3-unid-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,3,,,1015565199,HOKEN PURIFICADORES,12,13.12,16.64,BRL
MLB4199365246,Refil Hf- Sft Para Purificadores De Água Soft Everest ,98,BRL,1,,https://produto.mercadolivre.com.br/MLB-4199365246-refil-hf-sft-para-purificadores-de-agua-soft-everest-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,,,1507297027,FILTROSGUARANYTRATAMENTODEAGUA,12,9.53,16.64,BRL
MLB3746712787,Refil Purificador Soft Everest Planeta Água Pró Life Ph+,56,BRL,1,,https://produto.mercadolivre.com.br/MLB-3746712787-refil-purificador-soft-everest-planeta-agua-pro-life-ph-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,12,5.44,16.64,BRL
MLB4795363732,Filtro Hf-sft Compatível Purificador Soft Everest,39.9,BRL,50,,https://produto.mercadolivre.com.br/MLB-4795363732-filtro-hf-sft-compativel-purificador-soft-everest-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,12,3.87,16.34,BRL
MLB3744671097,Refil Compatível Soft Everest Star Slim Fit Plus Baby,42.29,BRL,50,,https://produto.mercadolivre.com.br/MLB-3744671097-refil-compativel-soft-everest-star-slim-fit-plus-baby-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,3,14.1,0,BRL
MLB3746165683,Kit 2 Refil Filtro Vela Para Soft Everest Purificador Água,75,BRL,1,,https://produto.mercadolivre.com.br/MLB-3746165683-kit-2-refil-filtro-vela-para-soft-everest-purificador-agua-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,2,,,1015565199,HOKEN PURIFICADORES,3,25,0,BRL
MLB4796362420,Kit 2 Filtros Refil Purificador De Agua Soft Everest ,75,BRL,1,,https://produto.mercadolivre.com.br/MLB-4796362420-kit-2-filtros-refil-purificador-de-agua-soft-everest-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,2,,,1015565199,HOKEN PURIFICADORES,3,25,0,BRL
MLB4796384766,Kit 2 Refil Compatível Soft Everest Star Slim Fit Plus Baby ,70,BRL,1,,https://produto.mercadolivre.com.br/MLB-4796384766-kit-2-refil-compativel-soft-everest-star-slim-fit-plus-baby-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,2,,,1015565199,HOKEN PURIFICADORES,12,6.8,16.64,BRL
MLB4803725492,Refil Filtro Purificador Soft Everest Pró Life Ph+ Original,56,BRL,1,,https://produto.mercadolivre.com.br/MLB-4803725492-refil-filtro-purificador-soft-everest-pro-life-ph-original-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,12,5.44,16.64,BRL
MLB1792161706,Refil Similar Wfs Purificador Soft Everst,100,BRL,1,,https://produto.mercadolivre.com.br/MLB-1792161706-refil-similar-wfs-purificador-soft-everst-_JM,BRAND,WFS,,,,,132694070,VAL FILTROS,12,9.72,16.64,BRL
MLB3745255869,Kit 3 Refil Filtro Purificador Soft Everest Hidrofiltros,143.1,BRL,1,,https://produto.mercadolivre.com.br/MLB-3745255869-kit-3-refil-filtro-purificador-soft-everest-hidrofiltros-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,3,,,1015565199,HOKEN PURIFICADORES,4,35.78,0,BRL
MLB3749739679,Refil Filtro Água Compatível Everest Soft Slim Fit Baby,95.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3749739679-refil-filtro-agua-compativel-everest-soft-slim-fit-baby-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,3,31.97,0,BRL
MLB3749791237,Refil Para Filtro Purificador Soft Everest Pró Life Ph+,95.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3749791237-refil-para-filtro-purificador-soft-everest-pro-life-ph-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,3,31.97,0,BRL
MLB3749817541,Refil Purificador De Água Soft Everest Pró Life Ph+,95.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3749817541-refil-purificador-de-agua-soft-everest-pro-life-ph-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,3,31.97,0,BRL
MLB3749857129,Refil Filtro Vela Purificador Soft Everest Original,95.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3749857129-refil-filtro-vela-purificador-soft-everest-original-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,3,31.97,0,BRL
MLB3750079195,Kit Refil Purificador Soft Everest Pró Life Ph+ Planeta Água,147,BRL,1,,https://produto.mercadolivre.com.br/MLB-3750079195-kit-refil-purificador-soft-everest-pro-life-ph-planeta-agua-_JM,BRAND,Planeta Água,UNITS_PER_PACK,2,,,1015565199,HOKEN PURIFICADORES,4,36.75,0,BRL
MLB3828243902,Refil Filtro Pró Life Purificadores De Água Soft Everest ,37,BRL,1,,https://produto.mercadolivre.com.br/MLB-3828243902-refil-filtro-pro-life-purificadores-de-agua-soft-everest-_JM,BRAND,Planeta Água,,,,,1267916748,INTERINTER20221219083116,3,12.33,0,BRL
MLB4515788914,Filtro Compatível Com Soft Everest Modelo Wfs 008,47,BRL,1,,https://produto.mercadolivre.com.br/MLB-4515788914-filtro-compativel-com-soft-everest-modelo-wfs-008-_JM,BRAND,Wfs Filtro,UNITS_PER_PACK,1,,,6005621,BOREL,12,4.56,16.34,BRL
MLB4795960374,Refil Para Purificador De Água Soft Everest Hidrofiltros,39.9,BRL,50,,https://produto.mercadolivre.com.br/MLB-4795960374-refil-para-purificador-de-agua-soft-everest-hidrofiltros-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,12,3.87,16.34,BRL
MLB4796001474,Refil Filtro Hf-sft Para Purificador De Água Soft Everest,42.29,BRL,50,,https://produto.mercadolivre.com.br/MLB-4796001474-refil-filtro-hf-sft-para-purificador-de-agua-soft-everest-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,3,14.1,0,BRL
MLB4798977528,Refil Purificador De Água Soft Everest Hidrofiltros ,42.29,BRL,50,,https://produto.mercadolivre.com.br/MLB-4798977528-refil-purificador-de-agua-soft-everest-hidrofiltros-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,3,14.1,0,BRL
MLB4799086900,Refil Hf Sft Para Purificador De Água Soft Everest,39.9,BRL,50,,https://produto.mercadolivre.com.br/MLB-4799086900-refil-hf-sft-para-purificador-de-agua-soft-everest-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,12,3.87,16.34,BRL
MLB4806568432,Refil Filtro Vela Soft Everest Purificador De Água,95.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-4806568432-refil-filtro-vela-soft-everest-purificador-de-agua-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,3,31.97,0,BRL
MLB4806617106,Refil Filtro Vela Compatível Purificador Soft Star Everest,95.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-4806617106-refil-filtro-vela-compativel-purificador-soft-star-everest-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,,,1015565199,HOKEN PURIFICADORES,3,31.97,0,BRL
MLB4807370572,Refil Filtro Vela Purificador Soft Everest Original - 2 Unid,147,BRL,1,,https://produto.mercadolivre.com.br/MLB-4807370572-refil-filtro-vela-purificador-soft-everest-original-2-unid-_JM,BRAND,Planeta Água,UNITS_PER_PACK,2,,,1015565199,HOKEN PURIFICADORES,4,36.75,0,BRL
MLB4807388352,Kit 2 Refil Filtro Vela Para Purificador Soft Everest,147,BRL,1,,https://produto.mercadolivre.com.br/MLB-4807388352-kit-2-refil-filtro-vela-para-purificador-soft-everest-_JM,BRAND,Planeta Água,UNITS_PER_PACK,2,,,1015565199,HOKEN PURIFICADORES,4,36.75,0,BRL
MLB4807399796,Kit 2 Refil Filtro Pró Life Purificador De Água Soft Everest,147,BRL,1,,https://produto.mercadolivre.com.br/MLB-4807399796-kit-2-refil-filtro-pro-life-purificador-de-agua-soft-everest-_JM,BRAND,Planeta Água,UNITS_PER_PACK,2,,,1015565199,HOKEN PURIFICADORES,4,36.75,0,BRL
MLB2152470425,Refil Filtro Pro Life Soft By Everest - Planeta Água ,49,BRL,1,,https://produto.mercadolivre.com.br/MLB-2152470425-refil-filtro-pro-life-soft-by-everest-planeta-agua-_JM,BRAND,Planeta Água,,,GTIN,7898614781995,62366342,MARIARITA7842,3,16.33,0,BRL
